"month","day","year","business_id","risk_category","inspection_score","zipcode","latitude","longitude"
8,5,2019,68916,"Moderate Risk",84,94103,37.775647,-122.406459
3,2,2018,68955,"Low Risk",94,94103,37.784848,-122.406892
1,18,2019,68955,"Low Risk",96,94103,37.784848,-122.406892
3,22,2017,68961,"High Risk",85,94112,37.719932,-122.438395
3,22,2017,68961,"Moderate Risk",85,94112,37.719932,-122.438395
2,13,2018,68963,"Moderate Risk",90,94110,37.764087,-122.421881
2,13,2018,68963,"Low Risk",90,94110,37.764087,-122.421881
12,11,2017,68986,"High Risk",80,94115,37.789404,-122.433954
12,11,2017,68986,"Low Risk",80,94115,37.789404,-122.433954
12,11,2017,68986,"High Risk",80,94115,37.789404,-122.433954
10,18,2018,68986,"Moderate Risk",79,94115,37.789404,-122.433954
4,22,2019,68986,"Low Risk",77,94115,37.789404,-122.433954
4,22,2019,68986,"Moderate Risk",77,94115,37.789404,-122.433954
4,22,2019,68986,"Moderate Risk",77,94115,37.789404,-122.433954
3,28,2017,68998,"Moderate Risk",84,94118,37.7828,-122.463274
3,28,2017,68998,"Moderate Risk",84,94118,37.7828,-122.463274
3,28,2017,68998,"Moderate Risk",84,94118,37.7828,-122.463274
10,26,2018,68998,"Low Risk",94,94118,37.7828,-122.463274
10,24,2016,69041,"Moderate Risk",85,94108,37.795128,-122.406993
12,6,2017,69041,"Low Risk",84,94108,37.795128,-122.406993
12,6,2017,69041,"High Risk",84,94108,37.795128,-122.406993
12,6,2017,69041,"High Risk",84,94108,37.795128,-122.406993
9,16,2019,69041,"Low Risk",90,94108,37.795128,-122.406993
4,30,2018,69069,"Low Risk",94,94114,37.751418,-122.432602
4,13,2018,69081,"None",100,94103,37.764828,-122.422363
9,17,2019,69081,"Moderate Risk",96,94103,37.764828,-122.422363
10,11,2016,69110,"Moderate Risk",88,94102,37.776889,-122.423039
7,11,2017,69110,"High Risk",80,94102,37.776889,-122.423039
7,11,2017,69110,"Low Risk",80,94102,37.776889,-122.423039
5,21,2019,69110,"High Risk",87,94102,37.776889,-122.423039
2,28,2018,69113,"Low Risk",94,94109,37.787468,-122.419997
2,28,2018,69113,"Low Risk",94,94109,37.787468,-122.419997
11,28,2017,69118,"Moderate Risk",87,94133,37.797744,-122.407488
6,26,2018,69121,"Moderate Risk",87,94102,37.776144,-122.418058
6,26,2018,69121,"High Risk",87,94102,37.776144,-122.418058
6,26,2018,69121,"Low Risk",87,94102,37.776144,-122.418058
1,3,2017,69172,"Low Risk",96,94133,37.8012,-122.411191
11,20,2017,69172,"Moderate Risk",94,94133,37.8012,-122.411191
8,24,2018,69172,"Low Risk",96,94133,37.8012,-122.411191
8,29,2017,69175,"Moderate Risk",76,94110,37.762381,-122.42156
5,8,2019,69175,"Moderate Risk",85,94110,37.762381,-122.42156
5,29,2019,69181,"Moderate Risk",96,94110,37.760777,-122.421505
2,23,2017,69188,"Low Risk",94,94117,37.769447,-122.450796
5,6,2019,69188,"Low Risk",94,94117,37.769447,-122.450796
10,24,2016,69207,"Low Risk",90,94121,37.782078,-122.484171
10,24,2016,69207,"Low Risk",90,94121,37.782078,-122.484171
10,12,2017,69207,"Low Risk",98,94121,37.782078,-122.484171
10,3,2018,69207,"Moderate Risk",90,94121,37.782078,-122.484171
10,3,2018,69207,"Low Risk",90,94121,37.782078,-122.484171
5,23,2019,69207,"Moderate Risk",96,94121,37.782078,-122.484171
11,16,2016,69208,"Low Risk",87,94105,37.794138,-122.394404
11,16,2016,69208,"High Risk",87,94105,37.794138,-122.394404
10,20,2016,69214,"Moderate Risk",92,94109,37.789259,-122.422277
12,19,2017,69237,"None",100,94132,37.718254,-122.474427
4,12,2019,69237,"None",100,94132,37.718254,-122.474427
8,16,2017,69244,"Low Risk",90,94107,37.780975,-122.402612
8,16,2017,69244,"Moderate Risk",90,94107,37.780975,-122.402612
12,7,2018,69244,"Moderate Risk",88,94107,37.780975,-122.402612
12,7,2018,69244,"Low Risk",88,94107,37.780975,-122.402612
7,1,2019,69244,"Low Risk",90,94107,37.780975,-122.402612
7,1,2019,69244,"Moderate Risk",90,94107,37.780975,-122.402612
10,25,2016,69249,"Low Risk",92,94103,37.777168,-122.416702
10,25,2016,69249,"Moderate Risk",92,94103,37.777168,-122.416702
4,17,2018,69282,"Low Risk",64,94122,37.754132,-122.480058
4,17,2018,69282,"Low Risk",64,94122,37.754132,-122.480058
4,17,2018,69282,"Low Risk",64,94122,37.754132,-122.480058
4,17,2018,69282,"Moderate Risk",64,94122,37.754132,-122.480058
1,23,2019,69282,"Moderate Risk",57,94122,37.754132,-122.480058
1,23,2019,69282,"Moderate Risk",57,94122,37.754132,-122.480058
1,23,2019,69282,"Moderate Risk",57,94122,37.754132,-122.480058
1,23,2019,69282,"High Risk",57,94122,37.754132,-122.480058
9,7,2018,69288,"Low Risk",91,94102,37.778854,-122.422237
12,21,2016,69291,"None",100,94131,37.734548,-122.433341
8,22,2017,69291,"Low Risk",94,94131,37.734548,-122.433341
9,24,2018,69291,"Moderate Risk",92,94131,37.734548,-122.433341
11,27,2018,69299,"Moderate Risk",60,94124,37.721007,-122.396439
11,27,2018,69299,"High Risk",60,94124,37.721007,-122.396439
11,27,2018,69299,"Low Risk",60,94124,37.721007,-122.396439
11,27,2018,69299,"High Risk",60,94124,37.721007,-122.396439
7,3,2019,69299,"Low Risk",75,94124,37.721007,-122.396439
7,3,2019,69299,"Moderate Risk",75,94124,37.721007,-122.396439
10,25,2016,69324,"Moderate Risk",88,94110,37.747173,-122.418804
4,3,2017,69324,"High Risk",85,94110,37.747173,-122.418804
4,3,2017,69324,"Low Risk",85,94110,37.747173,-122.418804
3,9,2018,69324,"High Risk",84,94110,37.747173,-122.418804
5,20,2019,69324,"Low Risk",86,94110,37.747173,-122.418804
12,22,2016,69351,"Low Risk",84,94103,37.784317,-122.407563
12,7,2017,69351,"Low Risk",85,94103,37.784317,-122.407563
1,23,2019,69351,"Moderate Risk",86,94103,37.784317,-122.407563
1,23,2019,69351,"Low Risk",86,94103,37.784317,-122.407563
9,25,2019,69351,"Moderate Risk",86,94103,37.784317,-122.407563
9,25,2019,69351,"Low Risk",86,94103,37.784317,-122.407563
9,25,2019,69351,"Moderate Risk",86,94103,37.784317,-122.407563
8,28,2017,69353,"Moderate Risk",75,94109,37.786565,-122.418116
8,28,2017,69353,"Moderate Risk",75,94109,37.786565,-122.418116
8,28,2017,69353,"High Risk",75,94109,37.786565,-122.418116
8,28,2017,69353,"Low Risk",75,94109,37.786565,-122.418116
8,28,2017,69353,"Moderate Risk",75,94109,37.786565,-122.418116
2,7,2018,69353,"Moderate Risk",85,94109,37.786565,-122.418116
7,31,2018,69353,"High Risk",91,94109,37.786565,-122.418116
7,31,2018,69353,"Low Risk",91,94109,37.786565,-122.418116
3,7,2019,69353,"Moderate Risk",85,94109,37.786565,-122.418116
9,22,2017,69368,"Moderate Risk",92,94108,37.791149,-122.404171
10,4,2018,69368,"Low Risk",94,94108,37.791149,-122.404171
10,4,2018,69368,"Low Risk",94,94108,37.791149,-122.404171
1,6,2017,69383,"Moderate Risk",96,94133,37.799639,-122.410657
12,3,2018,69388,"High Risk",89,94102,37.778357,-122.423237
9,13,2017,69392,"Low Risk",84,94117,37.772097,-122.430804
9,13,2017,69392,"Moderate Risk",84,94117,37.772097,-122.430804
9,13,2017,69392,"Low Risk",84,94117,37.772097,-122.430804
5,22,2019,69392,"Moderate Risk",85,94117,37.772097,-122.430804
5,22,2019,69392,"Low Risk",85,94117,37.772097,-122.430804
9,18,2017,69403,"Low Risk",86,94110,37.756698,-122.418951
9,18,2017,69403,"Low Risk",86,94110,37.756698,-122.418951
9,18,2017,69403,"Low Risk",86,94110,37.756698,-122.418951
5,1,2018,69403,"Moderate Risk",87,94110,37.756698,-122.418951
6,13,2019,69403,"Moderate Risk",90,94110,37.756698,-122.418951
7,7,2017,69419,"Moderate Risk",77,94122,37.763359,-122.4806
7,7,2017,69419,"Moderate Risk",77,94122,37.763359,-122.4806
5,10,2018,69419,"High Risk",85,94122,37.763359,-122.4806
12,5,2018,69419,"Low Risk",86,94122,37.763359,-122.4806
7,25,2019,69437,"None",100,94103,37.780068,-122.40485
8,24,2017,69465,"High Risk",93,94110,37.753336,-122.418494
5,31,2017,69475,"Low Risk",92,94131,37.734012,-122.434072
5,31,2017,69475,"Low Risk",92,94131,37.734012,-122.434072
1,18,2019,69475,"Moderate Risk",90,94131,37.734012,-122.434072
1,18,2019,69475,"Low Risk",90,94131,37.734012,-122.434072
7,3,2019,69475,"Low Risk",98,94131,37.734012,-122.434072
9,12,2017,69489,"High Risk",89,94111,37.794643,-122.401395
3,1,2019,69489,"Moderate Risk",86,94111,37.794643,-122.401395
3,1,2019,69489,"Moderate Risk",86,94111,37.794643,-122.401395
2,15,2018,69512,"Moderate Risk",96,94109,37.79861,-122.418867
3,19,2018,69520,"High Risk",93,94103,37.784103,-122.403669
1,7,2019,69520,"High Risk",87,94103,37.784103,-122.403669
8,2,2018,69576,"Moderate Risk",94,94115,37.787538,-122.433611
8,27,2019,69576,"Low Risk",90,94115,37.787538,-122.433611
4,28,2017,69595,"Moderate Risk",87,94102,37.775379,-122.420136
11,7,2017,69595,"None",100,94102,37.775379,-122.420136
9,17,2018,69595,"None",100,94102,37.775379,-122.420136
5,26,2017,69606,"High Risk",79,94112,37.715905,-122.441373
5,26,2017,69606,"Moderate Risk",79,94112,37.715905,-122.441373
6,19,2018,69606,"Moderate Risk",82,94112,37.715905,-122.441373
4,5,2019,69653,"Low Risk",77,94103,37.7714,-122.423887
4,5,2019,69653,"Low Risk",77,94103,37.7714,-122.423887
1,22,2019,69680,"Low Risk",92,94102,37.775001,-122.422655
1,22,2019,69680,"Low Risk",92,94102,37.775001,-122.422655
11,7,2016,69694,"High Risk",85,94103,37.783984,-122.403513
3,19,2018,69694,"High Risk",76,94103,37.783984,-122.403513
6,10,2019,69694,"Moderate Risk",92,94103,37.783984,-122.403513
10,21,2016,69706,"Low Risk",90,94109,37.796308,-122.421907
7,30,2018,69753,"Low Risk",87,94115,37.788834,-122.43402
7,30,2018,69753,"High Risk",87,94115,37.788834,-122.43402
9,12,2017,69759,"Moderate Risk",71,94109,37.792577,-122.421016
9,12,2017,69759,"Moderate Risk",71,94109,37.792577,-122.421016
3,5,2018,69759,"Moderate Risk",75,94109,37.792577,-122.421016
3,5,2018,69759,"Moderate Risk",75,94109,37.792577,-122.421016
3,5,2018,69759,"High Risk",75,94109,37.792577,-122.421016
8,20,2018,69759,"Low Risk",86,94109,37.792577,-122.421016
8,20,2018,69759,"Low Risk",86,94109,37.792577,-122.421016
6,13,2017,69769,"Moderate Risk",88,94112,37.723652,-122.45461
6,13,2017,69769,"Low Risk",88,94112,37.723652,-122.45461
8,27,2019,69786,"High Risk",87,94111,37.79381,-122.396481
8,27,2019,69786,"Low Risk",87,94111,37.79381,-122.396481
10,16,2018,69792,"Moderate Risk",84,94110,37.74923,-122.418224
10,16,2018,69792,"Moderate Risk",84,94110,37.74923,-122.418224
10,12,2017,69799,"Low Risk",94,94109,37.784741,-122.417754
3,28,2018,69799,"Moderate Risk",90,94109,37.784741,-122.417754
3,28,2018,69799,"Low Risk",90,94109,37.784741,-122.417754
4,2,2019,69799,"Low Risk",83,94109,37.784741,-122.417754
4,2,2019,69799,"High Risk",83,94109,37.784741,-122.417754
4,2,2019,69799,"Moderate Risk",83,94109,37.784741,-122.417754
10,31,2017,69828,"Low Risk",92,94133,37.797129,-122.40531
10,31,2017,69828,"Moderate Risk",92,94133,37.797129,-122.40531
1,24,2019,69828,"High Risk",77,94133,37.797129,-122.40531
3,14,2017,69909,"Low Risk",92,94110,37.746459,-122.4194
8,30,2017,69909,"Low Risk",90,94110,37.746459,-122.4194
3,9,2018,69909,"Low Risk",94,94110,37.746459,-122.4194
3,9,2018,69909,"Low Risk",94,94110,37.746459,-122.4194
4,26,2019,69909,"Low Risk",92,94110,37.746459,-122.4194
10,11,2016,70017,"Moderate Risk",78,94109,37.791963,-122.421033
10,11,2016,70017,"Low Risk",78,94109,37.791963,-122.421033
10,11,2016,70017,"Moderate Risk",78,94109,37.791963,-122.421033
10,11,2016,70017,"Moderate Risk",78,94109,37.791963,-122.421033
10,11,2017,70017,"Moderate Risk",90,94109,37.791963,-122.421033
6,19,2018,70017,"Low Risk",96,94109,37.791963,-122.421033
4,17,2019,70017,"Low Risk",94,94109,37.791963,-122.421033
9,26,2017,70022,"High Risk",78,94108,37.791112,-122.404024
9,26,2017,70022,"Moderate Risk",78,94108,37.791112,-122.404024
1,30,2019,70022,"Moderate Risk",77,94108,37.791112,-122.404024
1,30,2019,70022,"Low Risk",77,94108,37.791112,-122.404024
1,2,2019,70425,"Moderate Risk",78,94115,37.788932,-122.433895
10,11,2018,70434,"Moderate Risk",89,94127,37.740944,-122.46573
10,11,2018,70434,"High Risk",89,94127,37.740944,-122.46573
1,3,2018,70452,"Low Risk",92,94124,37.736301,-122.390293
9,13,2018,70452,"Low Risk",90,94124,37.736301,-122.390293
8,23,2019,70459,"Low Risk",94,94107,37.781572,-122.396081
1,26,2018,70494,"Moderate Risk",94,94110,37.763664,-122.421736
12,5,2018,70494,"Low Risk",94,94110,37.763664,-122.421736
4,7,2017,70516,"Low Risk",92,94132,37.731746,-122.473318
4,7,2017,70516,"Low Risk",92,94132,37.731746,-122.473318
2,27,2018,70516,"Low Risk",94,94132,37.731746,-122.473318
2,27,2018,70516,"Low Risk",94,94132,37.731746,-122.473318
9,8,2017,70562,"Low Risk",92,94109,37.791694,-122.420944
2,20,2018,70562,"Low Risk",92,94109,37.791694,-122.420944
7,10,2019,70562,"Low Risk",88,94109,37.791694,-122.420944
7,10,2019,70562,"Moderate Risk",88,94109,37.791694,-122.420944
5,17,2017,70619,"Moderate Risk",89,94118,37.783108,-122.461482
10,26,2018,70619,"Low Risk",90,94118,37.783108,-122.461482
10,26,2018,70619,"Moderate Risk",90,94118,37.783108,-122.461482
11,2,2016,70641,"Moderate Risk",71,94118,37.785108,-122.463874
11,2,2016,70641,"High Risk",71,94118,37.785108,-122.463874
6,26,2018,70641,"Low Risk",87,94118,37.785108,-122.463874
12,12,2017,70685,"Moderate Risk",86,94134,37.729753,-122.40447
3,15,2019,70685,"Low Risk",88,94134,37.729753,-122.40447
8,30,2017,70717,"Low Risk",87,94109,37.791683,-122.420944
2,20,2018,70717,"Moderate Risk",85,94109,37.791683,-122.420944
2,20,2018,70717,"Low Risk",85,94109,37.791683,-122.420944
8,27,2018,70717,"Low Risk",87,94109,37.791683,-122.420944
8,27,2018,70717,"High Risk",87,94109,37.791683,-122.420944
8,27,2018,70717,"Low Risk",87,94109,37.791683,-122.420944
10,24,2016,70723,"Moderate Risk",84,94103,37.785388,-122.405369
10,24,2016,70723,"Moderate Risk",84,94103,37.785388,-122.405369
10,24,2016,70723,"Moderate Risk",84,94103,37.785388,-122.405369
4,23,2018,70723,"High Risk",91,94103,37.785388,-122.405369
10,24,2016,70758,"High Risk",93,94118,37.781248,-122.461251
4,10,2018,70780,"Low Risk",90,94133,37.803308,-122.417044
4,10,2018,70780,"Low Risk",90,94133,37.803308,-122.417044
4,10,2018,70780,"Low Risk",90,94133,37.803308,-122.417044
1,4,2018,70823,"Low Risk",92,94123,37.799997,-122.437726
1,11,2018,70838,"Moderate Risk",81,94127,37.739223,-122.46766
10,25,2018,70838,"Moderate Risk",90,94127,37.739223,-122.46766
7,12,2017,70960,"High Risk",85,94102,37.777273,-122.423084
7,12,2017,70960,"Low Risk",85,94102,37.777273,-122.423084
6,1,2018,70960,"Moderate Risk",81,94102,37.777273,-122.423084
3,21,2019,70960,"Low Risk",86,94102,37.777273,-122.423084
2,27,2017,70970,"Moderate Risk",86,94117,37.769888,-122.448093
11,9,2018,70970,"Moderate Risk",80,94117,37.769888,-122.448093
11,9,2018,70970,"Moderate Risk",80,94117,37.769888,-122.448093
11,9,2018,70970,"Moderate Risk",80,94117,37.769888,-122.448093
11,9,2018,70970,"Low Risk",80,94117,37.769888,-122.448093
11,9,2018,70970,"Low Risk",80,94117,37.769888,-122.448093
4,17,2018,71056,"Moderate Risk",87,94107,37.77741,-122.395283
2,5,2019,71056,"Moderate Risk",88,94107,37.77741,-122.395283
2,5,2019,71056,"Low Risk",88,94107,37.77741,-122.395283
9,5,2019,71056,"Moderate Risk",88,94107,37.77741,-122.395283
9,5,2019,71056,"Low Risk",88,94107,37.77741,-122.395283
8,7,2017,71057,"Low Risk",81,94107,37.777393,-122.39526
8,7,2017,71057,"Low Risk",81,94107,37.777393,-122.39526
4,24,2018,71057,"Moderate Risk",90,94107,37.777393,-122.39526
2,5,2019,71057,"Low Risk",90,94107,37.777393,-122.39526
12,11,2017,71065,"Low Risk",89,94102,37.786044,-122.413054
1,18,2019,71065,"Low Risk",73,94102,37.786044,-122.413054
1,18,2019,71065,"Moderate Risk",73,94102,37.786044,-122.413054
1,18,2019,71065,"Moderate Risk",73,94102,37.786044,-122.413054
1,18,2019,71065,"Moderate Risk",73,94102,37.786044,-122.413054
1,10,2019,71087,"Moderate Risk",96,94110,37.752824,-122.408599
10,5,2016,71131,"Low Risk",81,94112,37.71291,-122.44456
10,5,2016,71131,"Low Risk",81,94112,37.71291,-122.44456
10,5,2016,71131,"Moderate Risk",81,94112,37.71291,-122.44456
5,2,2017,71131,"Moderate Risk",79,94112,37.71291,-122.44456
5,2,2017,71131,"Moderate Risk",79,94112,37.71291,-122.44456
10,24,2016,71168,"Low Risk",78,94117,37.772458,-122.437247
10,24,2016,71168,"Low Risk",78,94117,37.772458,-122.437247
10,24,2016,71168,"Moderate Risk",78,94117,37.772458,-122.437247
10,24,2016,71168,"Low Risk",78,94117,37.772458,-122.437247
6,28,2018,71168,"Low Risk",88,94117,37.772458,-122.437247
6,28,2018,71168,"Low Risk",88,94117,37.772458,-122.437247
6,28,2018,71168,"Low Risk",88,94117,37.772458,-122.437247
5,14,2019,71168,"High Risk",78,94117,37.772458,-122.437247
5,14,2019,71168,"High Risk",78,94117,37.772458,-122.437247
12,6,2017,71232,"Moderate Risk",71,94108,37.794034,-122.406794
12,6,2017,71232,"High Risk",71,94108,37.794034,-122.406794
12,6,2017,71232,"Low Risk",71,94108,37.794034,-122.406794
12,18,2018,71232,"Moderate Risk",69,94108,37.794034,-122.406794
12,18,2018,71232,"Low Risk",69,94108,37.794034,-122.406794
12,18,2018,71232,"Low Risk",69,94108,37.794034,-122.406794
12,18,2018,71232,"Moderate Risk",69,94108,37.794034,-122.406794
12,18,2018,71232,"High Risk",69,94108,37.794034,-122.406794
4,14,2017,71286,"Low Risk",96,94112,37.723461,-122.454226
3,2,2018,71286,"Moderate Risk",90,94112,37.723461,-122.454226
3,2,2018,71286,"Low Risk",90,94112,37.723461,-122.454226
4,10,2019,71286,"Moderate Risk",79,94112,37.723461,-122.454226
4,10,2019,71286,"Low Risk",79,94112,37.723461,-122.454226
4,10,2019,71286,"Low Risk",79,94112,37.723461,-122.454226
12,21,2016,71292,"Moderate Risk",92,94111,37.798084,-122.39646
12,21,2016,71292,"Low Risk",92,94111,37.798084,-122.39646
11,15,2017,71310,"Moderate Risk",74,94108,37.794307,-122.405655
11,15,2017,71310,"High Risk",74,94108,37.794307,-122.405655
11,15,2017,71310,"Low Risk",74,94108,37.794307,-122.405655
11,15,2017,71310,"Low Risk",74,94108,37.794307,-122.405655
11,15,2017,71310,"Low Risk",74,94108,37.794307,-122.405655
12,3,2018,71310,"High Risk",55,94108,37.794307,-122.405655
12,3,2018,71310,"Moderate Risk",55,94108,37.794307,-122.405655
12,3,2018,71310,"High Risk",55,94108,37.794307,-122.405655
6,6,2017,71356,"High Risk",87,94117,37.765644,-122.449974
10,18,2016,71380,"Moderate Risk",88,94110,37.762265,-122.421586
10,19,2017,71380,"Moderate Risk",92,94110,37.762265,-122.421586
5,2,2019,71380,"Moderate Risk",92,94110,37.762265,-122.421586
12,7,2016,71476,"Moderate Risk",96,94116,37.747174,-122.459368
10,31,2016,71510,"Low Risk",92,94102,37.785556,-122.409438
10,31,2016,71510,"Moderate Risk",92,94102,37.785556,-122.409438
10,26,2017,71510,"Low Risk",91,94102,37.785556,-122.409438
10,26,2017,71510,"High Risk",91,94102,37.785556,-122.409438
4,12,2019,71510,"High Risk",93,94102,37.785556,-122.409438
2,2,2018,71532,"Low Risk",92,94121,37.779663,-122.493618
2,2,2018,71532,"Low Risk",92,94121,37.779663,-122.493618
3,8,2019,71532,"Low Risk",94,94121,37.779663,-122.493618
4,10,2019,71563,"Low Risk",96,94103,37.784193,-122.404699
10,10,2017,71657,"High Risk",70,94122,37.764188,-122.463683
10,10,2017,71657,"Moderate Risk",70,94122,37.764188,-122.463683
8,14,2018,71657,"Moderate Risk",76,94122,37.764188,-122.463683
11,18,2016,71696,"Low Risk",90,94115,37.788014,-122.440756
8,4,2017,71783,"Low Risk",87,94103,37.771364,-122.402279
8,4,2017,71783,"Low Risk",87,94103,37.771364,-122.402279
8,4,2017,71783,"Low Risk",87,94103,37.771364,-122.402279
5,21,2018,71783,"Moderate Risk",92,94103,37.771364,-122.402279
8,20,2019,71783,"Moderate Risk",82,94103,37.771364,-122.402279
8,20,2019,71783,"Low Risk",82,94103,37.771364,-122.402279
8,20,2019,71783,"Moderate Risk",82,94103,37.771364,-122.402279
12,22,2016,71823,"Moderate Risk",96,94104,37.792237,-122.400124
8,9,2019,71823,"High Risk",91,94104,37.792237,-122.400124
10,6,2017,71841,"Low Risk",92,94123,37.798078,-122.435444
12,28,2018,71841,"Low Risk",98,94123,37.798078,-122.435444
10,5,2016,71909,"Moderate Risk",86,94127,37.731568,-122.45097
10,5,2016,71909,"Low Risk",86,94127,37.731568,-122.45097
10,5,2016,71909,"Low Risk",86,94127,37.731568,-122.45097
12,13,2017,71909,"Low Risk",92,94127,37.731568,-122.45097
2,20,2019,71909,"Moderate Risk",88,94127,37.731568,-122.45097
8,30,2019,71909,"Low Risk",82,94127,37.731568,-122.45097
8,30,2019,71909,"Moderate Risk",82,94127,37.731568,-122.45097
11,21,2017,71915,"Moderate Risk",84,94111,37.794063,-122.400726
11,21,2017,71915,"Low Risk",84,94111,37.794063,-122.400726
6,26,2019,73860,"Low Risk",86,94114,37.750983,-122.438608
3,1,2019,78946,"Low Risk",67,94102,37.782672,-122.419026
9,10,2019,80068,"Low Risk",94,94107,37.763733,-122.466366
2,8,2017,80744,"High Risk",82,94108,37.790924,-122.404094
